execution_idx,application,case,version,exception_name,frame_level,search_budget,fitness_function_value,number_of_fitness_evaluations,fitness_function_evolution
13,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,4,62328,3.5,16971,"[4.5,1][3.5,5]"
14,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,4,62328,3.5,16527,"[4.5,1][3.5,3]"
15,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,4,62328,3.5,12922,"[3.5,1]"
16,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,4,62328,3.5,13459,"[3.5,1]"
17,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,4,62328,3.5,12429,"[3.5,1]"
18,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,4,62328,3.5,11500,"[3.5,1]"
19,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,4,62328,3.5,14691,"[3.5,1]"
20,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,4,62328,3.5,15265,"[3.5,1]"
21,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,4,62328,3.5,14607,"[3.5,1]"
22,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,4,62328,3.5,11103,"[3.5,1]"
23,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,4,62328,3.5,14443,"[3.5,1]"
24,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,4,62328,2.5,10595,"[3.5,1][2.5,13]"
25,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,4,62328,3.5,15529,"[3.5,1]"
26,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,4,62328,3.5,14453,"[3.5,1]"
27,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,4,62328,3.5,15456,"[3.5,1]"
28,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,4,62328,3.5,15532,"[4.5,1][3.5,4]"
29,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,4,62328,3.5,20821,"[3.5,1]"
30,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,4,62328,3.5,21362,"[3.5,1]"
1,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,5,62328,5.5,7870,"[5.5,1]"
2,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,5,62328,5.5,8822,"[5.5,1]"
3,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,5,62328,5.5,11308,"[5.5,1]"
4,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,5,62328,5.5,10712,"[5.5,1]"
5,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,5,62328,5.5,10797,"[5.5,1]"
6,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,5,62328,5.5,9733,"[5.5,1]"
7,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,5,62328,5.5,10502,"[5.5,1]"
8,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,5,62328,5.5,10795,"[5.5,1]"
9,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,5,62328,5.5,9418,"[5.5,1]"
10,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,5,62328,5.5,9559,"[5.5,1]"
11,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,5,62328,5.5,9134,"[5.5,1]"
12,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,5,62328,5.5,12744,"[5.5,1]"
13,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,5,62328,5.5,10145,"[5.5,1]"
14,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,5,62328,5.5,10778,"[5.5,1]"
15,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,5,62328,5.5,11023,"[5.5,1]"
16,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,5,62328,5.5,13129,"[5.5,1]"
17,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,5,62328,5.5,13035,"[5.5,1]"
18,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,5,62328,5.5,13640,"[5.5,1]"
19,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,5,62328,5.5,12791,"[5.5,1]"
20,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,5,62328,5.5,13967,"[5.5,1]"
21,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,5,62328,5.5,12874,"[5.5,1]"
22,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,5,62328,5.5,13201,"[5.5,1]"
23,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,5,62328,5.5,13767,"[5.5,1]"
24,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,5,62328,5.5,13660,"[5.5,1]"
25,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,5,62328,5.5,14237,"[5.5,1]"
26,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,5,62328,5.5,13561,"[5.5,1]"
27,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,5,62328,5.5,12730,"[5.5,1]"
28,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,5,62328,5.5,15551,"[5.5,1]"
29,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,5,62328,5.5,17683,"[5.5,1]"
30,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,5,62328,5.5,18248,"[5.5,1]"
1,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,6,62328,5.5,10762,"[5.5,1]"
2,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,6,62328,5.5,13175,"[5.5,1]"
3,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,6,62328,5.5,13015,"[5.5,1]"
4,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,6,62328,5.5,16378,"[5.5,1]"
5,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,6,62328,5.5,13598,"[5.5,1]"
6,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,6,62328,5.5,13036,"[5.5,1]"
7,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,6,62328,5.5,13749,"[5.5,1]"
8,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,6,62328,5.5,12871,"[5.5,1]"
9,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,6,62328,5.5,16502,"[5.5,1]"
10,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,6,62328,5.5,12995,"[5.5,1]"
11,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,6,62328,5.5,13498,"[5.5,1]"
12,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,6,62328,5.5,17313,"[5.5,1]"
13,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,6,62328,5.5,14521,"[5.5,1]"
14,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,6,62328,5.5,16567,"[5.5,1]"
15,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,6,62328,5.5,17190,"[5.5,1]"
16,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,6,62328,5.5,14136,"[5.5,1]"
17,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,6,62328,5.5,16998,"[5.5,1]"
18,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,6,62328,5.5,15745,"[5.5,1]"
19,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,6,62328,5.5,17243,"[5.5,1]"
20,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,6,62328,5.5,16967,"[5.5,1]"
21,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,6,62328,5.5,17548,"[5.5,1]"
22,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,6,62328,5.5,17318,"[5.5,1]"
23,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,6,62328,5.5,15922,"[5.5,1]"
24,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,6,62328,5.5,16692,"[5.5,1]"
25,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,6,62328,5.5,16025,"[5.5,1]"
26,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,6,62328,5.5,16702,"[5.5,1]"
27,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,6,62328,5.5,17708,"[5.5,1]"
28,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,6,62328,5.5,18170,"[5.5,1]"
29,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,6,62328,5.5,22807,"[5.5,1]"
30,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,6,62328,5.5,24631,"[5.5,1]"
1,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,7,62328,7.75,1748,"[7.75,1]"
2,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,7,62328,7.75,3058,"[7.75,1]"
3,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,7,62328,7.75,2835,"[7.75,1]"
4,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,7,62328,7.75,4114,"[7.75,1]"
5,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,7,62328,7.75,2923,"[7.75,1]"
6,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,7,62328,7.75,3188,"[7.75,1]"
7,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,7,62328,7.75,2782,"[7.75,1]"
8,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,7,62328,7.75,3356,"[7.75,1]"
9,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,7,62328,7.75,3809,"[7.75,1]"
10,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,7,62328,7.75,4200,"[7.75,1]"
11,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,7,62328,7.75,3348,"[7.75,1]"
12,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,7,62328,7.75,3376,"[7.75,1]"
13,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,7,62328,7.75,3269,"[7.75,1]"
14,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,7,62328,7.75,3777,"[7.75,1]"
15,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,7,62328,7.75,4202,"[7.75,1]"
16,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,7,62328,7.75,4016,"[7.75,1]"
17,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,7,62328,7.75,4204,"[7.75,1]"
18,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,7,62328,7.75,3920,"[7.75,1]"
19,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,7,62328,7.75,4577,"[7.75,1]"
20,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,7,62328,7.75,3056,"[7.75,1]"
21,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,7,62328,7.75,3923,"[7.75,1]"
22,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,7,62328,7.75,3966,"[7.75,1]"
23,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,7,62328,7.75,4875,"[7.75,1]"
24,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,7,62328,7.75,4512,"[7.75,1]"
25,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,7,62328,7.75,4754,"[7.75,1]"
26,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,7,62328,7.75,4447,"[7.75,1]"
27,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,7,62328,7.75,4652,"[7.75,1]"
28,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,7,62328,7.75,6352,"[7.75,1]"
29,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,7,62328,7.75,5785,"[7.75,1]"
30,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,7,62328,7.75,4834,"[7.75,1]"
1,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,8,62328,7.75,7518,"[8.5,1][7.75,3]"
2,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,8,62328,7.75,665,"[7.75,1]"
3,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,8,62328,7.75,10255,"[7.75,1]"
4,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,8,62328,7.75,8381,"[7.75,1]"
5,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,8,62328,7.75,9418,"[8.5,1][7.75,5]"
6,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,8,62328,7.75,3735,"[8.5,1][7.75,3]"
7,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,8,62328,7.75,11318,"[7.75,1]"
8,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,8,62328,7.75,9842,"[7.75,1]"
9,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,8,62328,7.75,11177,"[7.75,1]"
10,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,8,62328,7.75,9463,"[7.75,1]"
11,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,8,62328,7.75,9349,"[7.75,1]"
12,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,8,62328,7.75,9479,"[8.5,1][7.75,4]"
13,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,8,62328,7.75,3921,"[8.5,1][7.75,4]"
14,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,8,62328,7.75,9496,"[7.75,1]"
15,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,8,62328,7.75,9262,"[8.5,1][7.75,6]"
16,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,8,62328,7.75,9523,"[8.5,1][7.75,2]"
17,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,8,62328,7.75,9559,"[7.75,1]"
18,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,8,62328,7.75,10134,"[8.5,1][7.75,2]"
19,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,8,62328,7.75,11417,"[8.5,1][7.75,2]"
20,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,8,62328,7.75,12651,"[7.75,1]"
21,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,8,62328,7.75,9555,"[7.75,1]"
22,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,8,62328,7.75,9118,"[8.5,1][7.75,2]"
23,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,8,62328,7.75,10970,"[7.75,1]"
24,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,8,62328,7.75,10797,"[8.5,1][7.75,3]"
25,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,8,62328,7.75,9807,"[7.75,1]"
26,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,8,62328,7.75,12079,"[8.5,1][7.75,2]"
27,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,8,62328,7.75,12260,"[7.75,1]"
28,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,8,62328,7.75,10829,"[7.75,1]"
29,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,8,62328,7.75,12435,"[7.75,1]"
30,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,8,62328,7.75,16904,"[8.5,1][7.75,3]"
1,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,9,62328,7.75,2191,"[7.75,1]"
2,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,9,62328,7.75,2444,"[9.5,1][8.5,2][7.75,6]"
3,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,9,62328,7.75,2856,"[9.5,1][8.5,3][7.75,6]"
4,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,9,62328,7.75,1014,"[9.5,1][7.75,4]"
5,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,9,62328,7.75,2484,"[8.5,1][7.75,3]"
6,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,9,62328,7.75,2825,"[8.5,1][7.75,6]"
7,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,9,62328,7.75,3129,"[9.5,1][8.5,2][7.75,8]"
8,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,9,62328,7.75,2668,"[9.5,1][7.75,5]"
9,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,9,62328,7.75,3303,"[8.5,1][7.75,4]"
10,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,9,62328,7.75,2387,"[9.5,1][7.75,8]"
11,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,9,62328,7.75,2681,"[9.5,1][8.5,6][7.75,8]"
12,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,9,62328,7.75,2330,"[9.5,1][7.75,3]"
13,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,9,62328,7.75,2353,"[7.75,1]"
14,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,9,62328,7.75,2908,"[8.5,1][7.75,5]"
15,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,9,62328,7.75,2108,"[9.5,1][8.5,4][7.75,6]"
16,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,9,62328,7.75,2925,"[9.5,1][8.5,3][7.75,9]"
17,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,9,62328,7.75,3585,"[7.75,1]"
18,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,9,62328,7.75,2903,"[9.5,1][8.5,2][7.75,5]"
19,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,9,62328,7.75,3666,"[9.5,1][8.5,2][7.75,6]"
20,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,9,62328,7.75,3313,"[9.5,1][8.5,5][7.75,8]"
21,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,9,62328,7.75,4154,"[7.75,1]"
22,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,9,62328,7.75,3751,"[7.75,1]"
23,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,9,62328,7.75,3424,"[9.5,1][7.75,2]"
24,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,9,62328,7.75,4208,"[9.5,1][8.5,5][7.75,8]"
25,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,9,62328,7.75,4037,"[7.75,1]"
26,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,9,62328,7.75,4024,"[9.5,1][8.5,2][7.75,6]"
27,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,9,62328,7.75,4130,"[9.5,1][7.75,2]"
28,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,9,62328,7.75,3875,"[9.5,1][7.75,3]"
29,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,9,62328,7.75,3400,"[9.5,1][8.5,10][7.75,12]"
30,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,9,62328,7.75,5296,"[8.5,1][7.75,4]"
1,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,10,62328,9.5,4,"[9.5,1]"
2,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,10,62328,9.5,2156,"[9.5,1]"
3,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,10,62328,9.5,2072,"[9.5,1]"
4,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,10,62328,9.5,2247,"[9.5,1]"
5,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,10,62328,9.5,2097,"[9.5,1]"
6,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,10,62328,9.5,2271,"[9.5,1]"
7,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,10,62328,9.5,2202,"[9.5,1]"
8,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,10,62328,9.5,2218,"[9.5,1]"
9,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,10,62328,9.5,2293,"[9.5,1]"
10,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,10,62328,9.5,2171,"[9.5,1]"
11,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,10,62328,9.5,2202,"[9.5,1]"
12,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,10,62328,9.5,2221,"[9.5,1]"
13,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,10,62328,9.5,2301,"[9.5,1]"
14,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,10,62328,9.5,2338,"[9.5,1]"
15,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,10,62328,9.5,2304,"[9.5,1]"
16,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,10,62328,9.5,2460,"[9.5,1]"
17,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,10,62328,9.5,2510,"[9.5,1]"
18,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,10,62328,9.5,2929,"[9.5,1]"
19,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,10,62328,9.5,3103,"[9.5,1]"
20,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,10,62328,9.5,3217,"[9.5,1]"
21,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,10,62328,9.5,3351,"[9.5,1]"
22,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,10,62328,9.5,3363,"[9.5,1]"
23,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,10,62328,9.5,3479,"[9.5,1]"
24,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,10,62328,9.5,3419,"[9.5,1]"
25,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,10,62328,9.5,3674,"[9.5,1]"
26,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,10,62328,9.5,3432,"[9.5,1]"
27,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,10,62328,9.5,3592,"[9.5,1]"
28,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,10,62328,9.5,4073,"[9.5,1]"
29,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,10,62328,9.5,4639,"[9.5,1]"
30,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,10,62328,9.5,5038,"[9.5,1]"
1,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,11,62328,9.5,1805,"[9.5,1]"
2,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,11,62328,9.5,2149,"[9.5,1]"
3,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,11,62328,9.5,2094,"[9.5,1]"
4,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,11,62328,9.5,2319,"[9.5,1]"
5,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,11,62328,9.5,944,"[9.5,1]"
6,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,11,62328,9.5,2200,"[9.5,1]"
7,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,11,62328,9.5,2339,"[9.5,1]"
8,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,11,62328,9.5,919,"[9.5,1]"
9,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,11,62328,9.5,896,"[9.5,1]"
10,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,11,62328,9.5,2379,"[9.5,1]"
11,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,11,62328,9.5,2192,"[9.5,1]"
12,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,11,62328,9.5,2411,"[9.5,1]"
13,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,11,62328,9.5,2293,"[9.5,1]"
14,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,11,62328,9.5,2333,"[9.5,1]"
15,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,11,62328,9.5,2163,"[9.5,1]"
16,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,11,62328,9.5,2466,"[9.5,1]"
17,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,11,62328,9.5,2957,"[9.5,1]"
18,mockito,MOCKITO-3b,3b,java.lang.ArrayIndexOutOfBoundsException,11,62328,9.5,2834,"[9.5,1]"
