execution_idx,application,case,version,exception_name,frame_level,search_budget,fitness_function_value,number_of_fitness_evaluations,fitness_function_evolution
10,lang,LANG-19b,19b,java.lang.StringIndexOutOfBoundsException,3,62328,1.0,338,"[1.3333333333333333,1][1.0,132]"
11,lang,LANG-19b,19b,java.lang.StringIndexOutOfBoundsException,3,62328,0.0,2346,"[1.3333333333333333,1][1.0,195][0.0,2346]"
12,lang,LANG-19b,19b,java.lang.StringIndexOutOfBoundsException,3,62328,0.0,2570,"[1.3333333333333333,1][1.0,83][0.0,2570]"
13,lang,LANG-19b,19b,java.lang.StringIndexOutOfBoundsException,3,62328,1.0,1183,"[1.3333333333333333,1][1.0,196]"
14,lang,LANG-19b,19b,java.lang.StringIndexOutOfBoundsException,3,62328,0.0,104,"[1.3333333333333333,1][1.0,6][0.0,104]"
15,lang,LANG-19b,19b,java.lang.StringIndexOutOfBoundsException,3,62328,0.0,227,"[1.3333333333333333,1][1.0,138][0.0,227]"
16,lang,LANG-19b,19b,java.lang.StringIndexOutOfBoundsException,3,62328,0.0,4634,"[1.3333333333333333,1][1.0,202][0.0,4634]"
17,lang,LANG-19b,19b,java.lang.StringIndexOutOfBoundsException,3,62328,0.0,7046,"[1.3333333333333333,1][1.0,301][0.0,7046]"
18,lang,LANG-19b,19b,java.lang.StringIndexOutOfBoundsException,3,62328,0.0,981,"[1.3333333333333333,1][1.0,507][0.0,981]"
19,lang,LANG-19b,19b,java.lang.StringIndexOutOfBoundsException,3,62328,0.0,441,"[1.3333333333333333,1][1.0,5][0.0,441]"
20,lang,LANG-19b,19b,java.lang.StringIndexOutOfBoundsException,3,62328,0.0,534,"[1.3333333333333333,1][1.0,21][0.0,534]"
21,lang,LANG-19b,19b,java.lang.StringIndexOutOfBoundsException,3,62328,0.0,3107,"[3.0,1][1.3333333333333333,2][1.0,615][0.0,3107]"
22,lang,LANG-19b,19b,java.lang.StringIndexOutOfBoundsException,3,62328,0.0,1388,"[1.3333333333333333,1][1.0,362][0.0,1388]"
23,lang,LANG-19b,19b,java.lang.StringIndexOutOfBoundsException,3,62328,0.0,4142,"[1.3333333333333333,1][1.0,9][0.0,4142]"
24,lang,LANG-19b,19b,java.lang.StringIndexOutOfBoundsException,3,62328,0.0,189,"[1.3333333333333333,1][1.0,115][0.0,189]"
25,lang,LANG-19b,19b,java.lang.StringIndexOutOfBoundsException,3,62328,0.0,3149,"[1.3333333333333333,1][1.0,1896][0.0,3149]"
26,lang,LANG-19b,19b,java.lang.StringIndexOutOfBoundsException,3,62328,1.0,536,"[3.0,1][1.3333333333333333,2][1.0,66]"
27,lang,LANG-19b,19b,java.lang.StringIndexOutOfBoundsException,3,62328,0.0,354,"[3.0,1][1.3333333333333333,2][1.0,37][0.0,354]"
28,lang,LANG-19b,19b,java.lang.StringIndexOutOfBoundsException,3,62328,0.0,719,"[1.3333333333333333,1][1.0,74][0.0,719]"
29,lang,LANG-19b,19b,java.lang.StringIndexOutOfBoundsException,3,62328,0.0,263,"[3.0,1][1.3333333333333333,2][1.0,32][0.0,263]"
30,lang,LANG-19b,19b,java.lang.StringIndexOutOfBoundsException,3,62328,0.0,1208,"[1.3333333333333333,1][1.0,221][0.0,1208]"
1,lang,LANG-27b,27b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,55,"[1.0,1][0.0,55]"
2,lang,LANG-27b,27b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,7,"[1.0,1][0.0,7]"
3,lang,LANG-27b,27b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,20,"[1.0,1][0.0,20]"
4,lang,LANG-27b,27b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,33,"[1.0,1][0.0,33]"
5,lang,LANG-27b,27b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,20,"[1.0,1][0.0,20]"
6,lang,LANG-27b,27b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,21,"[1.0,1][0.0,21]"
7,lang,LANG-27b,27b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,38,"[1.0,1][0.0,38]"
8,lang,LANG-27b,27b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,1,"[0.0,1]"
9,lang,LANG-27b,27b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,26,"[1.0,1][0.0,26]"
10,lang,LANG-27b,27b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,9,"[1.0,1][0.0,9]"
11,lang,LANG-27b,27b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,21,"[1.0,1][0.0,21]"
12,lang,LANG-27b,27b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,36,"[1.0,1][0.0,36]"
13,lang,LANG-27b,27b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,62,"[1.0,1][0.0,62]"
14,lang,LANG-27b,27b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,29,"[1.0,1][0.0,29]"
15,lang,LANG-27b,27b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,24,"[1.0,1][0.0,24]"
16,lang,LANG-27b,27b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,33,"[1.0,1][0.0,33]"
17,lang,LANG-27b,27b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,33,"[1.0,1][0.0,33]"
18,lang,LANG-27b,27b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,28,"[1.0,1][0.0,28]"
19,lang,LANG-27b,27b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,43,"[1.0,1][0.0,43]"
20,lang,LANG-27b,27b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,27,"[1.0,1][0.0,27]"
21,lang,LANG-27b,27b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,30,"[1.0,1][0.0,30]"
22,lang,LANG-27b,27b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,27,"[1.0,1][0.0,27]"
23,lang,LANG-27b,27b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,42,"[1.0,1][0.0,42]"
24,lang,LANG-27b,27b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,25,"[1.0,1][0.0,25]"
25,lang,LANG-27b,27b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,21,"[1.0,1][0.0,21]"
26,lang,LANG-27b,27b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,41,"[1.0,1][0.0,41]"
27,lang,LANG-27b,27b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,28,"[1.0,1][0.0,28]"
28,lang,LANG-27b,27b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,21,"[1.0,1][0.0,21]"
29,lang,LANG-27b,27b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,19,"[1.0,1][0.0,19]"
30,lang,LANG-27b,27b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,18,"[1.0,1][0.0,18]"
1,lang,LANG-44b,44b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,58,"[1.7391304347826089,1][1.736842105263158,2][1.0,3][0.0,58]"
2,lang,LANG-44b,44b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,115,"[1.7272727272727273,1][1.7142857142857144,2][1.3333333333333333,8][1.0,21][0.0,115]"
3,lang,LANG-44b,44b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,107,"[1.3333333333333333,1][1.0,7][0.0,107]"
4,lang,LANG-44b,44b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,104,"[1.7272727272727273,1][1.3333333333333333,3][1.0,14][0.0,104]"
5,lang,LANG-44b,44b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,95,"[1.3333333333333333,1][1.0,11][0.0,95]"
6,lang,LANG-44b,44b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,58,"[1.7272727272727273,1][1.0,22][0.0,58]"
7,lang,LANG-44b,44b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,271,"[1.7419354838709677,1][1.7142857142857144,6][1.0,14][0.0,271]"
8,lang,LANG-44b,44b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,80,"[1.7142857142857144,1][1.0,2][0.0,80]"
9,lang,LANG-44b,44b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,123,"[1.7142857142857144,1][1.3333333333333333,15][1.0,16][0.0,123]"
10,lang,LANG-44b,44b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,187,"[1.7333333333333334,1][1.3333333333333333,18][1.0,28][0.0,187]"
11,lang,LANG-44b,44b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,1,"[0.0,1]"
12,lang,LANG-44b,44b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,35,"[1.7142857142857144,1][0.0,35]"
13,lang,LANG-44b,44b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,67,"[1.7272727272727273,1][1.0,8][0.0,67]"
14,lang,LANG-44b,44b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,45,"[1.7407407407407407,1][1.7333333333333334,3][1.7272727272727273,8][1.7142857142857144,12][1.3333333333333333,13][1.0,21][0.0,45]"
15,lang,LANG-44b,44b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,166,"[1.7419354838709677,1][1.7333333333333334,3][1.7142857142857144,6][1.3333333333333333,7][1.0,11][0.0,166]"
16,lang,LANG-44b,44b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,83,"[1.3333333333333333,1][1.0,14][0.0,83]"
17,lang,LANG-44b,44b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,66,"[1.7272727272727273,1][1.0,3][0.0,66]"
18,lang,LANG-44b,44b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,69,"[1.7428571428571429,1][1.7407407407407407,2][1.736842105263158,3][1.7272727272727273,4][1.3333333333333333,8][1.0,15][0.0,69]"
19,lang,LANG-44b,44b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,59,"[1.3333333333333333,1][1.0,2][0.0,59]"
20,lang,LANG-44b,44b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,98,"[1.0,1][0.0,98]"
21,lang,LANG-44b,44b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,215,"[1.7407407407407407,1][1.7272727272727273,2][1.3333333333333333,15][1.0,25][0.0,215]"
22,lang,LANG-44b,44b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,362,"[1.7446808510638299,1][1.7142857142857144,2][1.0,4][0.0,362]"
23,lang,LANG-44b,44b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,342,"[1.6,1][1.3333333333333333,8][1.0,12][0.0,342]"
24,lang,LANG-44b,44b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,43,"[1.7407407407407407,1][1.736842105263158,10][1.7333333333333334,12][1.7142857142857144,13][1.3333333333333333,19][1.0,25][0.0,43]"
25,lang,LANG-44b,44b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,1,"[0.0,1]"
26,lang,LANG-44b,44b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,118,"[1.7272727272727273,1][1.7142857142857144,5][1.3333333333333333,21][1.0,45][0.0,118]"
27,lang,LANG-44b,44b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,41,"[1.0,1][0.0,41]"
28,lang,LANG-44b,44b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,66,"[1.7407407407407407,1][1.7142857142857144,2][1.3333333333333333,18][1.0,39][0.0,66]"
29,lang,LANG-44b,44b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,59,"[1.744186046511628,1][1.736842105263158,3][1.0,4][0.0,59]"
30,lang,LANG-44b,44b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,143,"[1.7272727272727273,1][1.3333333333333333,24][1.0,38][0.0,143]"
1,lang,LANG-45b,45b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,1,"[0.0,1]"
2,lang,LANG-45b,45b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,1,"[0.0,1]"
3,lang,LANG-45b,45b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,1,"[0.0,1]"
4,lang,LANG-45b,45b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,1,"[0.0,1]"
5,lang,LANG-45b,45b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,1,"[0.0,1]"
6,lang,LANG-45b,45b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,1,"[0.0,1]"
7,lang,LANG-45b,45b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,1,"[0.0,1]"
8,lang,LANG-45b,45b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,1,"[0.0,1]"
9,lang,LANG-45b,45b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,1,"[0.0,1]"
10,lang,LANG-45b,45b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,1,"[0.0,1]"
11,lang,LANG-45b,45b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,1,"[0.0,1]"
12,lang,LANG-45b,45b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,1,"[0.0,1]"
13,lang,LANG-45b,45b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,1,"[0.0,1]"
14,lang,LANG-45b,45b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,1,"[0.0,1]"
15,lang,LANG-45b,45b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,1,"[0.0,1]"
16,lang,LANG-45b,45b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,1,"[0.0,1]"
17,lang,LANG-45b,45b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,1,"[0.0,1]"
18,lang,LANG-45b,45b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,1,"[0.0,1]"
19,lang,LANG-45b,45b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,1,"[0.0,1]"
20,lang,LANG-45b,45b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,1,"[0.0,1]"
21,lang,LANG-45b,45b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,1,"[0.0,1]"
22,lang,LANG-45b,45b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,1,"[0.0,1]"
23,lang,LANG-45b,45b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,1,"[0.0,1]"
24,lang,LANG-45b,45b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,1,"[0.0,1]"
25,lang,LANG-45b,45b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,1,"[0.0,1]"
26,lang,LANG-45b,45b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,1,"[0.0,1]"
27,lang,LANG-45b,45b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,1,"[0.0,1]"
28,lang,LANG-45b,45b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,1,"[0.0,1]"
29,lang,LANG-45b,45b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,1,"[0.0,1]"
30,lang,LANG-45b,45b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,1,"[0.0,1]"
1,lang,LANG-51b,51b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,285,"[1.3333333333333333,1][1.0,50][0.0,285]"
2,lang,LANG-51b,51b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,1865,"[1.4545454545454546,1][1.4444444444444444,12][1.3333333333333333,19][1.0,66][0.0,1865]"
3,lang,LANG-51b,51b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,2961,"[1.4545454545454546,1][1.4285714285714286,2][1.4,9][1.3333333333333333,60][1.0,122][0.0,2961]"
4,lang,LANG-51b,51b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,2850,"[1.4545454545454546,1][1.4444444444444444,2][1.3333333333333333,6][1.0,23][0.0,2850]"
5,lang,LANG-51b,51b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,538,"[1.4545454545454546,1][1.4285714285714286,11][1.4,18][1.3333333333333333,23][1.0,66][0.0,538]"
6,lang,LANG-51b,51b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,287,"[1.4545454545454546,1][1.3333333333333333,3][1.0,257][0.0,287]"
7,lang,LANG-51b,51b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,520,"[1.4545454545454546,1][1.0,23][0.0,520]"
8,lang,LANG-51b,51b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,478,"[1.4545454545454546,1][1.4444444444444444,2][1.4285714285714286,4][1.4,10][1.3333333333333333,54][1.0,105][0.0,478]"
9,lang,LANG-51b,51b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,1056,"[1.4545454545454546,1][1.4,24][1.3333333333333333,46][1.0,227][0.0,1056]"
10,lang,LANG-51b,51b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,294,"[1.4953271028037385,1][1.4545454545454546,3][1.3333333333333333,23][1.0,66][0.0,294]"
11,lang,LANG-51b,51b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,716,"[1.4,1][1.3333333333333333,62][1.0,79][0.0,716]"
12,lang,LANG-51b,51b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,1963,"[1.4545454545454546,1][1.3333333333333333,21][1.0,26][0.0,1963]"
13,lang,LANG-51b,51b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,2506,"[1.4782608695652173,1][1.4,2][1.0,42][0.0,2506]"
14,lang,LANG-51b,51b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,4059,"[1.4965034965034965,1][1.495798319327731,2][1.4956521739130435,5][1.4545454545454546,8][1.4444444444444444,42][1.4,50][1.0,53][0.0,4059]"
15,lang,LANG-51b,51b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,2669,"[1.4285714285714286,1][1.4,40][1.0,55][0.0,2669]"
16,lang,LANG-51b,51b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,3863,"[1.4545454545454546,1][1.4285714285714286,4][1.4,45][1.0,66][0.0,3863]"
17,lang,LANG-51b,51b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,3307,"[1.4545454545454546,1][1.4285714285714286,9][1.0,23][0.0,3307]"
18,lang,LANG-51b,51b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,1813,"[1.4545454545454546,1][1.3333333333333333,23][1.0,152][0.0,1813]"
19,lang,LANG-51b,51b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,81,"[1.4285714285714286,1][1.3333333333333333,2][1.0,50][0.0,81]"
20,lang,LANG-51b,51b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,585,"[1.4545454545454546,1][1.4,22][1.3333333333333333,23][1.0,86][0.0,585]"
21,lang,LANG-51b,51b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,436,"[1.4545454545454546,1][1.4285714285714286,4][1.3333333333333333,13][1.0,14][0.0,436]"
22,lang,LANG-51b,51b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,1037,"[1.4545454545454546,1][1.4444444444444444,8][1.4285714285714286,35][1.0,38][0.0,1037]"
23,lang,LANG-51b,51b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,644,"[1.4545454545454546,1][1.3333333333333333,48][1.0,262][0.0,644]"
24,lang,LANG-51b,51b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,256,"[1.4545454545454546,1][1.3333333333333333,30][1.0,35][0.0,256]"
25,lang,LANG-51b,51b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,508,"[1.4,1][1.0,23][0.0,508]"
26,lang,LANG-51b,51b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,1736,"[1.4545454545454546,1][1.3333333333333333,3][1.0,35][0.0,1736]"
27,lang,LANG-51b,51b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,416,"[1.4545454545454546,1][1.4,11][1.3333333333333333,37][1.0,72][0.0,416]"
28,lang,LANG-51b,51b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,4876,"[1.4545454545454546,1][1.4285714285714286,2][1.3333333333333333,31][1.0,88][0.0,4876]"
29,lang,LANG-51b,51b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,4645,"[1.4545454545454546,1][1.3333333333333333,5][1.0,56][0.0,4645]"
30,lang,LANG-51b,51b,java.lang.StringIndexOutOfBoundsException,1,62328,0.0,152,"[1.4857142857142858,1][1.4545454545454546,5][1.0,7][0.0,152]"
1,lang,LANG-6b,6b,java.lang.StringIndexOutOfBoundsException,1,62328,1.0,135,"[1.8333333333333335,1][1.0,2]"
2,lang,LANG-6b,6b,java.lang.StringIndexOutOfBoundsException,1,62328,1.0,2330,"[1.6,1][1.0,2]"
3,lang,LANG-6b,6b,java.lang.StringIndexOutOfBoundsException,1,62328,1.0,218,"[1.0,1]"
4,lang,LANG-6b,6b,java.lang.StringIndexOutOfBoundsException,1,62328,1.0,6617,"[1.0,1]"
5,lang,LANG-6b,6b,java.lang.StringIndexOutOfBoundsException,1,62328,1.0,4224,"[1.0,1]"
6,lang,LANG-6b,6b,java.lang.StringIndexOutOfBoundsException,1,62328,1.0,5102,"[1.0,1]"
7,lang,LANG-6b,6b,java.lang.StringIndexOutOfBoundsException,1,62328,1.0,2752,"[1.6,1][1.0,2]"
8,lang,LANG-6b,6b,java.lang.StringIndexOutOfBoundsException,1,62328,1.0,1921,"[1.6,1][1.0,2]"
9,lang,LANG-6b,6b,java.lang.StringIndexOutOfBoundsException,1,62328,1.0,4571,"[1.0,1]"
10,lang,LANG-6b,6b,java.lang.StringIndexOutOfBoundsException,1,62328,1.0,4117,"[1.0,1]"
11,lang,LANG-6b,6b,java.lang.StringIndexOutOfBoundsException,1,62328,1.0,4620,"[1.6,1][1.0,5]"
12,lang,LANG-6b,6b,java.lang.StringIndexOutOfBoundsException,1,62328,1.0,3493,"[1.6,1][1.0,2]"
13,lang,LANG-6b,6b,java.lang.StringIndexOutOfBoundsException,1,62328,1.0,3841,"[1.0,1]"
14,lang,LANG-6b,6b,java.lang.StringIndexOutOfBoundsException,1,62328,1.0,2586,"[1.0,1]"
15,lang,LANG-6b,6b,java.lang.StringIndexOutOfBoundsException,1,62328,1.0,5593,"[1.0,1]"
16,lang,LANG-6b,6b,java.lang.StringIndexOutOfBoundsException,1,62328,1.0,6920,"[1.0,1]"
17,lang,LANG-6b,6b,java.lang.StringIndexOutOfBoundsException,1,62328,-2,2,"[1.0,1][0.0,2]"
18,lang,LANG-6b,6b,java.lang.StringIndexOutOfBoundsException,1,62328,1.0,3595,"[1.0,1]"
19,lang,LANG-6b,6b,java.lang.StringIndexOutOfBoundsException,1,62328,1.0,1623,"[1.0,1]"
20,lang,LANG-6b,6b,java.lang.StringIndexOutOfBoundsException,1,62328,1.0,8121,"[1.0,1]"
21,lang,LANG-6b,6b,java.lang.StringIndexOutOfBoundsException,1,62328,1.0,5310,"[1.0,1]"
22,lang,LANG-6b,6b,java.lang.StringIndexOutOfBoundsException,1,62328,1.0,6883,"[1.7142857142857144,1][1.0,2]"
23,lang,LANG-6b,6b,java.lang.StringIndexOutOfBoundsException,1,62328,1.0,2371,"[1.8333333333333335,1][1.0,2]"
24,lang,LANG-6b,6b,java.lang.StringIndexOutOfBoundsException,1,62328,1.0,5265,"[1.0,1]"
25,lang,LANG-6b,6b,java.lang.StringIndexOutOfBoundsException,1,62328,1.0,5778,"[1.0,1]"
26,lang,LANG-6b,6b,java.lang.StringIndexOutOfBoundsException,1,62328,1.0,5592,"[1.6,1][1.0,2]"
27,lang,LANG-6b,6b,java.lang.StringIndexOutOfBoundsException,1,62328,1.0,551,"[1.0,1]"
28,lang,LANG-6b,6b,java.lang.StringIndexOutOfBoundsException,1,62328,1.0,1500,"[1.0,1]"
29,lang,LANG-6b,6b,java.lang.StringIndexOutOfBoundsException,1,62328,1.0,3365,"[1.6,1][1.0,2]"
30,lang,LANG-6b,6b,java.lang.StringIndexOutOfBoundsException,1,62328,1.0,3358,"[1.0,1]"
1,lang,LANG-6b,6b,java.lang.StringIndexOutOfBoundsException,2,62328,1.0,1212,"[1.6,1][1.0,2]"
2,lang,LANG-6b,6b,java.lang.StringIndexOutOfBoundsException,2,62328,1.0,5921,"[1.0,1]"
3,lang,LANG-6b,6b,java.lang.StringIndexOutOfBoundsException,2,62328,1.0,3323,"[1.0,1]"
4,lang,LANG-6b,6b,java.lang.StringIndexOutOfBoundsException,2,62328,1.0,4842,"[1.0,1]"
5,lang,LANG-6b,6b,java.lang.StringIndexOutOfBoundsException,2,62328,1.0,4418,"[1.0,1]"
6,lang,LANG-6b,6b,java.lang.StringIndexOutOfBoundsException,2,62328,1.0,3377,"[1.0,1]"
7,lang,LANG-6b,6b,java.lang.StringIndexOutOfBoundsException,2,62328,1.0,2746,"[1.0,1]"
8,lang,LANG-6b,6b,java.lang.StringIndexOutOfBoundsException,2,62328,1.0,5454,"[1.6,1][1.0,2]"
9,lang,LANG-6b,6b,java.lang.StringIndexOutOfBoundsException,2,62328,1.0,4202,"[1.0,1]"
10,lang,LANG-6b,6b,java.lang.StringIndexOutOfBoundsException,2,62328,1.0,6312,"[1.0,1]"
11,lang,LANG-6b,6b,java.lang.StringIndexOutOfBoundsException,2,62328,1.0,3872,"[1.0,1]"
12,lang,LANG-6b,6b,java.lang.StringIndexOutOfBoundsException,2,62328,1.0,6016,"[1.0,1]"
13,lang,LANG-6b,6b,java.lang.StringIndexOutOfBoundsException,2,62328,1.0,5824,"[2.333333333333333,1][1.7142857142857144,2][1.6,3][1.0,4]"
14,lang,LANG-6b,6b,java.lang.StringIndexOutOfBoundsException,2,62328,1.0,5625,"[1.7142857142857144,1][1.6,2][1.0,4]"
15,lang,LANG-6b,6b,java.lang.StringIndexOutOfBoundsException,2,62328,1.0,4495,"[1.7142857142857144,1][1.6,2][1.0,3]"
16,lang,LANG-6b,6b,java.lang.StringIndexOutOfBoundsException,2,62328,1.0,3826,"[2.5,1][1.0,2]"
17,lang,LANG-6b,6b,java.lang.StringIndexOutOfBoundsException,2,62328,1.0,5087,"[1.0,1]"
18,lang,LANG-6b,6b,java.lang.StringIndexOutOfBoundsException,2,62328,1.0,6776,"[1.7142857142857144,1][1.0,2]"
19,lang,LANG-6b,6b,java.lang.StringIndexOutOfBoundsException,2,62328,1.0,481,"[1.0,1]"
20,lang,LANG-6b,6b,java.lang.StringIndexOutOfBoundsException,2,62328,1.0,9269,"[1.0,1]"
21,lang,LANG-6b,6b,java.lang.StringIndexOutOfBoundsException,2,62328,1.0,8209,"[1.0,1]"
22,lang,LANG-6b,6b,java.lang.StringIndexOutOfBoundsException,2,62328,1.0,6292,"[1.0,1]"
23,lang,LANG-6b,6b,java.lang.StringIndexOutOfBoundsException,2,62328,1.0,6887,"[1.0,1]"
24,lang,LANG-6b,6b,java.lang.StringIndexOutOfBoundsException,2,62328,1.0,699,"[1.6,1][1.0,2]"
25,lang,LANG-6b,6b,java.lang.StringIndexOutOfBoundsException,2,62328,1.0,6739,"[1.0,1]"
26,lang,LANG-6b,6b,java.lang.StringIndexOutOfBoundsException,2,62328,1.0,7467,"[1.6,1][1.0,3]"
27,lang,LANG-6b,6b,java.lang.StringIndexOutOfBoundsException,2,62328,1.0,8882,"[1.0,1]"
28,lang,LANG-6b,6b,java.lang.StringIndexOutOfBoundsException,2,62328,1.0,7148,"[1.0,1]"
29,lang,LANG-6b,6b,java.lang.StringIndexOutOfBoundsException,2,62328,1.0,7289,"[1.0,1]"
30,lang,LANG-6b,6b,java.lang.StringIndexOutOfBoundsException,2,62328,1.0,5086,"[1.0,1]"
1,lang,LANG-6b,6b,java.lang.StringIndexOutOfBoundsException,3,62328,1.0,22375,"[1.0,1]"
